Id,cluster,top_categories
7715776940,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702619852,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743069608,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720266790,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717666051,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714039052,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736242019,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701258410,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723050609,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743935328,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724732065,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7712102510,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724208630,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714343246,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720830590,22,"['01.20.05.03.04.01', '01.20.06.04.01', '01.20.07.11.03.01.01', '02.17.04.04.99', '01.02.10.44.26']"
7724852644,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716586854,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723324105,70,"['01.02.10.44.04', '01.01.10.01.01', '01.02.10.43.05.06', '03.32.04', '02.17.04.04.99']"
5074030506,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7712028249,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709154395,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708265945,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726321455,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735099084,10,"['01.20.06.04.01', '02.17.04.04.99', '03.08.01.02.01.02', '01.02.10.44.04', '01.02.10.44.01']"
7710009515,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727190607,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737127354,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729415983,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731110210,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721062790,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715992532,51,"['03.36.05', '02.17.04.04.99', '01.02.10.44.15', '01.02.10.44.04', '01.02.10.44.01']"
7735080541,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701378636,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715310719,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7721247663,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731243019,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718310883,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737051271,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725618950,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716034282,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731263128,68,"['03.08.03.01.01.02', '01.02.10.44.04', '03.36.09', '03.08.01.01.01.07', '01.02.10.44.01']"
7720590476,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702578500,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718258707,29,"['03.08.03.01.02.99', '01.20.07.11.03.01.02', '01.11.03.08.01.01', '01.02.10.44.04', '03.08.02.03']"
7726287412,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7702797527,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733834994,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7707120908,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724601633,19,"['01.19.10.19', '01.20.07.11.03.01.02', '01.20.03.04.03.03', '01.02.10.13.12', '03.12.01.02']"
7730009986,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707314029,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707847267,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7701199901,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709753014,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714941510,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717082419,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727105591,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9701112870,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715362330,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710081328,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719823398,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719082245,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720027792,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719614926,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715357604,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704077210,51,"['03.36.05', '02.17.04.04.99', '01.02.10.44.15', '01.02.10.44.04', '01.02.10.44.01']"
7717026333,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726556591,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704179068,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732015181,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701292227,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716682477,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722597903,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729377061,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729415535,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727641539,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735525945,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743911729,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708308010,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731180591,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5046066300,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5046066317,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7731114221,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723001873,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704251571,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718120924,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710043065,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718112909,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7729422123,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723691592,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729350285,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743657504,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701765530,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731202164,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734229661,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7723187113,36,"['01.02.10.13.14.01', '01.20.06.04.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7724505552,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707278050,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704233886,36,"['01.02.10.13.14.01', '01.20.06.04.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7717799012,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735538750,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715029811,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7710593781,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726705564,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707331754,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713046032,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702798457,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7729303140,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731108147,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736648932,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703808740,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713035104,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703738796,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706041026,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743085737,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715011660,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715037562,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743044265,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709966213,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733151187,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7712047957,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714299660,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715397727,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5003022330,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737516819,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726323156,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732510122,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719286023,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725069330,19,"['01.19.10.19', '01.20.07.11.03.01.02', '01.20.03.04.03.03', '01.02.10.13.12', '03.12.01.02']"
7721248508,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728673759,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7714165145,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728604988,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723087091,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723153844,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701046341,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719416868,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709180959,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735066040,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708183178,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734252646,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727682430,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704817070,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724240899,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7726273219,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702332112,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710723399,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719261558,70,"['01.02.10.44.04', '01.01.10.01.01', '01.02.10.43.05.06', '03.32.04', '02.17.04.04.99']"
7728145445,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7736551592,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731175810,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709034517,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725256411,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710168515,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713754807,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731267073,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9729068476,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709261534,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718618090,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731166484,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723104607,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731266425,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733181350,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9715212747,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727021817,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723876836,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720270691,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5051005888,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709166249,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724628868,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702340628,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702149170,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730160070,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732512352,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721662934,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743709375,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720821282,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703051763,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720590557,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721833227,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725204967,31,"['01.02.10.44.04', '01.15.02.05.07', '02.17.99.03', '02.17.04.04.99', '02.17.04.08']"
7724601665,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731555850,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731557819,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733589125,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715024901,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727506674,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717023163,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701351137,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716034451,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
